model,condition,example_id,raw_output_len_chars,extracted_code_len_chars,flags,warning,error
qwen2.5-coder:7b,direct,crn-013258,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:09.877026219Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 150711732, 'load_duration': 134774188, 'prompt_eval_count': 213, 'prompt_eval_duration': 11020078, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-012033,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:09.942586309Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 188564537, 'load_duration': 159516742, 'prompt_eval_count': 208, 'prompt_eval_duration': 23611445, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-007196,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:10.108540562Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 164805810, 'load_duration': 141902290, 'prompt_eval_count': 127, 'prompt_eval_duration': 18099394, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-012033,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:10.135325983Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 256405234, 'load_duration': 210730054, 'prompt_eval_count': 208, 'prompt_eval_duration': 23265202, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-011907,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:10.303514633Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 193836873, 'load_duration': 164874422, 'prompt_eval_count': 199, 'prompt_eval_duration': 23128669, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-007196,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:10.345847708Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 209490653, 'load_duration': 183243601, 'prompt_eval_count': 127, 'prompt_eval_duration': 19552804, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-014505,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:10.516365302Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 210987357, 'load_duration': 189726606, 'prompt_eval_count': 119, 'prompt_eval_duration': 16913113, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-011907,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:10.54752829Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 199617253, 'load_duration': 170846431, 'prompt_eval_count': 199, 'prompt_eval_duration': 23438324, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-014505,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:10.716828374Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 168157457, 'load_duration': 146731634, 'prompt_eval_count': 119, 'prompt_eval_duration': 17000061, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-005287,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:10.746323493Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 198555975, 'load_duration': 152751054, 'prompt_eval_count': 207, 'prompt_eval_duration': 25023158, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-005287,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:12.074674923Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1352963834, 'load_duration': 173855480, 'prompt_eval_count': 207, 'prompt_eval_duration': 22494802, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002192,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:15.075323229Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1204774155, 'load_duration': 183913793, 'prompt_eval_count': 485, 'prompt_eval_duration': 44842219, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002192,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:18.282690721Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1475470889, 'load_duration': 119626373, 'prompt_eval_count': 485, 'prompt_eval_duration': 44898162, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-011391,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:18.460585378Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 230879989, 'load_duration': 178965577, 'prompt_eval_count': 368, 'prompt_eval_duration': 36755568, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-011391,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:21.162980332Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1310867235, 'load_duration': 267046091, 'prompt_eval_count': 368, 'prompt_eval_duration': 36308448, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-004518,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:21.434020125Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 317132316, 'load_duration': 288896228, 'prompt_eval_count': 199, 'prompt_eval_duration': 21693127, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-004518,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:23.232023954Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 541541518, 'load_duration': 259196319, 'prompt_eval_count': 199, 'prompt_eval_duration': 23244515, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-008823,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:23.475255504Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 273381735, 'load_duration': 235193880, 'prompt_eval_count': 238, 'prompt_eval_duration': 26067443, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-006784,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:24.038668292Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 562245338, 'load_duration': 165858519, 'prompt_eval_count': 522, 'prompt_eval_duration': 49543893, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-008823,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:24.175764699Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 194389255, 'load_duration': 158001583, 'prompt_eval_count': 238, 'prompt_eval_duration': 23659123, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-013905,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:24.311779006Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 271815410, 'load_duration': 237580675, 'prompt_eval_count': 244, 'prompt_eval_duration': 25129186, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-006784,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:24.420677908Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 243704582, 'load_duration': 191276297, 'prompt_eval_count': 522, 'prompt_eval_duration': 44737958, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-013905,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:25.42082588Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 998920456, 'load_duration': 134736994, 'prompt_eval_count': 244, 'prompt_eval_duration': 23682699, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-006421,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:28.170837452Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 947642616, 'load_duration': 139020686, 'prompt_eval_count': 178, 'prompt_eval_duration': 18544340, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-006421,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:32.481815559Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1350964661, 'load_duration': 182117686, 'prompt_eval_count': 178, 'prompt_eval_duration': 18657296, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-004543,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:32.630661926Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 170357694, 'load_duration': 126830796, 'prompt_eval_count': 436, 'prompt_eval_duration': 36174319, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-006291,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:33.790975876Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1159171389, 'load_duration': 145069665, 'prompt_eval_count': 563, 'prompt_eval_duration': 51189988, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-004543,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:36.418691873Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1153402433, 'load_duration': 176031197, 'prompt_eval_count': 436, 'prompt_eval_duration': 36331582, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-011089,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:36.569903752Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 190026734, 'load_duration': 157545587, 'prompt_eval_count': 283, 'prompt_eval_duration': 26316096, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-006291,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:36.623178256Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 202361528, 'load_duration': 149672910, 'prompt_eval_count': 563, 'prompt_eval_duration': 45786929, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-001241,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:38.566275781Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1138268969, 'load_duration': 154997041, 'prompt_eval_count': 234, 'prompt_eval_duration': 23511300, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009360,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:38.776210086Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 208810096, 'load_duration': 173014052, 'prompt_eval_count': 325, 'prompt_eval_duration': 30061444, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-011089,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:38.810795838Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 271161658, 'load_duration': 209648585, 'prompt_eval_count': 283, 'prompt_eval_duration': 27825975, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-005359,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:39.003048855Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 225667438, 'load_duration': 195918684, 'prompt_eval_count': 214, 'prompt_eval_duration': 22503386, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002326,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:39.812708968Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 808464064, 'load_duration': 164362607, 'prompt_eval_count': 366, 'prompt_eval_duration': 33359149, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-001241,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:39.994914388Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 219334501, 'load_duration': 189342115, 'prompt_eval_count': 234, 'prompt_eval_duration': 23697986, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009360,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:41.101325758Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1105261992, 'load_duration': 137437003, 'prompt_eval_count': 325, 'prompt_eval_duration': 30921677, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-005332,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:41.29986394Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 234092690, 'load_duration': 203193759, 'prompt_eval_count': 235, 'prompt_eval_duration': 23525122, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-005359,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:41.330182554Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 227777969, 'load_duration': 187204776, 'prompt_eval_count': 214, 'prompt_eval_duration': 23219997, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002326,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:41.94424557Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 612748586, 'load_duration': 174440774, 'prompt_eval_count': 366, 'prompt_eval_duration': 36148033, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009507,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:42.099863856Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 198740168, 'load_duration': 171733565, 'prompt_eval_count': 192, 'prompt_eval_duration': 21368224, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-014335,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:43.182508852Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1081630972, 'load_duration': 221268063, 'prompt_eval_count': 365, 'prompt_eval_duration': 32865129, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-005332,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:43.292881486Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 146089888, 'load_duration': 117140609, 'prompt_eval_count': 235, 'prompt_eval_duration': 23209681, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-000352,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:43.452418095Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 268735131, 'load_duration': 220698130, 'prompt_eval_count': 496, 'prompt_eval_duration': 41268826, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009965,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:43.954636876Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 500183246, 'load_duration': 151748042, 'prompt_eval_count': 186, 'prompt_eval_duration': 19099970, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009507,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:44.173219062Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 243796547, 'load_duration': 218424033, 'prompt_eval_count': 192, 'prompt_eval_duration': 19043328, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-001766,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:44.208604469Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 248024021, 'load_duration': 191861353, 'prompt_eval_count': 271, 'prompt_eval_duration': 28087050, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-014335,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:44.425315774Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 250561362, 'load_duration': 209626267, 'prompt_eval_count': 365, 'prompt_eval_duration': 32964774, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-006094,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:44.460280679Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 250445916, 'load_duration': 179911109, 'prompt_eval_count': 239, 'prompt_eval_duration': 25425296, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-000352,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:44.725403478Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 298602234, 'load_duration': 236962605, 'prompt_eval_count': 496, 'prompt_eval_duration': 45909040, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-009965,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:45.959655424Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1231691090, 'load_duration': 191794562, 'prompt_eval_count': 186, 'prompt_eval_duration': 18788774, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002447,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:46.218318458Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 279990336, 'load_duration': 250312440, 'prompt_eval_count': 250, 'prompt_eval_duration': 23653965, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-001766,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:46.259822031Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 298420825, 'load_duration': 266375542, 'prompt_eval_count': 271, 'prompt_eval_duration': 25957067, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-006094,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:47.415483567Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1153972530, 'load_duration': 274590787, 'prompt_eval_count': 239, 'prompt_eval_duration': 23941992, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-003340,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:47.645672144Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 261237998, 'load_duration': 195380504, 'prompt_eval_count': 610, 'prompt_eval_duration': 58890115, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-006141,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:48.856979214Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1210223725, 'load_duration': 133335534, 'prompt_eval_count': 196, 'prompt_eval_duration': 21884729, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002447,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:49.031299248Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 199792171, 'load_duration': 165007359, 'prompt_eval_count': 250, 'prompt_eval_duration': 25790092, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-010983,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:49.057848073Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 199845675, 'load_duration': 155889155, 'prompt_eval_count': 218, 'prompt_eval_duration': 21907376, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-002782,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:49.252461642Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 193468601, 'load_duration': 162083013, 'prompt_eval_count': 271, 'prompt_eval_duration': 25467815, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-000938,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:50.22193761Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 968434445, 'load_duration': 134568780, 'prompt_eval_count': 211, 'prompt_eval_duration': 22731892, 'eval_count': 1}"
qwen2.5-coder:7b,gold_location,crn-003340,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:27:50.457009188Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 263796985, 'load_duration': 195162010, 'prompt_eval_count': 610, 'prompt_eval_duration': 60093206, 'eval_count': 1}"
